id,timestamp,rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oilpump_power,oil_tank_temp,gaccx,gaccy,gaccz,haccx,haccy,haccz,bearings,wpump,radiator,exvalve,acmotor,kw_consumption,load_pct,compressor_size_kw,condition_label,failure_next_24h
6545,2020-01-09T14:26:29,1490.98,88595.29,567.988,7.082,16905.35,79.91,90.47,3.25,29.79,42.55,3194.77,96.68,1541.78,79.19,0.9895,0.7618,6.4587,1.842,1.7914,9.1494,Noisy,Ok,Clean,Clean,Stable,88.595,71.42,110,Bearing_Degradation,1
6546,2020-01-09T14:28:23,1486.47,92891.16,599.564,7.135,17387.26,77.34,92.1,3.086,29.8,43.11,3210.08,93.89,1464.11,79.92,0.9303,0.7314,6.4892,1.7691,1.7994,9.5575,Noisy,Ok,Clean,Clean,Stable,92.891,76.24,110,Bearing_Degradation,1
6547,2020-01-09T14:30:17,1484.93,92046.63,579.481,7.233,17346.1,77.53,89.92,3.437,29.97,42.32,3240.09,94.5,1484.31,79.16,0.9395,0.7949,6.5103,1.8236,1.8581,9.6213,Noisy,Ok,Clean,Clean,Stable,92.047,75.27,110,Bearing_Degradation,1
6548,2020-01-09T14:32:10,1488.04,85646.46,554.046,7.176,16339.79,79.52,92.83,3.436,31.5,42.74,3232.61,98.1,1462.7,80.04,0.9432,0.7853,6.261,1.906,1.8786,9.3848,Noisy,Ok,Clean,Clean,Stable,85.646,70.43,110,Bearing_Degradation,1
6549,2020-01-09T14:34:04,1487.25,87714.45,549.297,7.123,16281.93,77.4,87.04,3.208,29.94,41.52,3233.37,100.68,1475.33,79.29,0.9,0.7528,6.0774,1.8321,1.9452,9.0207,Noisy,Ok,Clean,Clean,Stable,87.714,69.63,110,Bearing_Degradation,1
6550,2020-01-09T14:35:57,1486.26,94691.39,606.606,7.182,17439.59,78.98,89.22,3.35,30.4,42.43,3241.55,94.48,1589.22,81.85,0.9454,0.8355,6.4069,1.8568,1.939,9.7092,Noisy,Ok,Clean,Clean,Stable,94.691,77.96,110,Bearing_Degradation,1
6551,2020-01-09T14:37:51,1480.9,89896.42,575.935,7.282,17416.64,77.78,90.65,3.331,31.08,42.29,3132.28,92.9,1616.84,81.12,0.9656,0.7159,6.4134,1.8623,1.8509,9.2736,Noisy,Ok,Clean,Clean,Stable,89.896,74.65,110,Bearing_Degradation,1
6552,2020-01-09T14:39:44,1495.37,92406.91,592.607,7.057,17244.46,77.53,91.5,3.196,28.31,42.16,3191.15,98.41,1521.52,79.38,0.9385,0.8358,6.2291,1.8811,1.9641,9.3388,Noisy,Ok,Clean,Clean,Stable,92.407,74.63,110,Bearing_Degradation,1
6553,2020-01-09T14:41:38,1493.22,85513.62,547.012,7.135,16324.34,78.18,87.63,3.235,28.95,40.82,3162.12,98.19,1511.03,77.79,0.9391,0.7435,6.0984,2.0047,1.8615,8.8176,Noisy,Ok,Clean,Clean,Stable,85.514,67.45,110,Bearing_Degradation,1
6554,2020-01-09T14:43:32,1490.37,89479.64,575.755,7.24,17129.6,78.71,89.04,3.422,30.74,42.87,3328.46,95.59,1466.59,79.94,0.8945,0.7571,6.6657,1.9589,1.6892,9.2768,Noisy,Ok,Clean,Clean,Stable,89.48,73.36,110,Bearing_Degradation,1
6555,2020-01-09T14:45:25,1486.99,90251.02,577.497,7.195,16644.01,78.46,90.18,3.36,29.99,42.92,3157.87,93.59,1515.27,78.93,0.9391,0.7971,6.2085,1.9923,1.8573,9.4059,Noisy,Ok,Clean,Clean,Stable,90.251,71.6,110,Bearing_Degradation,1
6556,2020-01-09T14:47:19,1484.83,88183.79,561.404,7.19,16658.1,80.48,85.98,3.557,29.78,42.71,3180.7,95.78,1529.04,80.85,0.9657,0.7733,6.2562,1.7563,1.7158,9.6374,Noisy,Ok,Clean,Clean,Stable,88.184,71.67,110,Bearing_Degradation,1
6557,2020-01-09T14:49:12,1492.47,90747.76,585.747,7.185,16420.41,78.31,88.38,3.229,30.19,40.52,3179.68,96.78,1562.25,79.76,0.8966,0.7724,6.073,1.8707,1.979,9.3483,Noisy,Ok,Clean,Clean,Stable,90.748,70.56,110,Bearing_Degradation,1
6558,2020-01-09T14:51:06,1482.92,91166.4,585.95,7.349,17411.01,77.93,87.91,3.233,30.4,43.78,3320.73,98.5,1543.81,81.13,0.943,0.7642,6.3735,1.8827,1.8244,9.4518,Noisy,Ok,Clean,Clean,Stable,91.166,73.51,110,Bearing_Degradation,1
6559,2020-01-09T14:52:59,1478.81,90739.27,590.691,7.235,17849.62,79.48,90.63,3.283,29.54,42.65,3321.66,92.56,1497.56,79.34,0.9708,0.7942,6.4837,2.0205,1.861,9.4804,Noisy,Ok,Clean,Clean,Stable,90.739,75.36,110,Bearing_Degradation,1
6560,2020-01-09T14:54:53,1490.1,92644.9,595.785,7.14,17302.43,75.82,87.82,3.382,29.08,40.63,3364.87,97.03,1487.34,80.52,0.9588,0.8045,6.6012,1.8282,1.8348,9.4677,Noisy,Ok,Clean,Clean,Stable,92.645,75.63,110,Bearing_Degradation,1
6561,2020-01-09T14:56:46,1495.13,89923.57,588.789,7.216,16811.43,77.91,87.65,3.45,29.68,43.41,3234.7,96.16,1506.75,80.22,0.8565,0.6902,6.226,1.8596,1.8064,9.6141,Noisy,Ok,Clean,Clean,Stable,89.924,71.2,110,Bearing_Degradation,1
6562,2020-01-09T14:58:40,1493.59,86926.8,559.884,7.289,16600.93,77.83,89.27,3.023,28.44,40.16,3238.05,98.14,1561.11,76.49,0.8905,0.7452,6.3161,1.873,1.8914,9.3732,Noisy,Ok,Clean,Clean,Stable,86.927,71.45,110,Bearing_Degradation,1
6563,2020-01-09T15:00:34,1488.53,92725.92,608.962,7.13,17185.41,78.63,86.99,3.271,30.69,43.2,3214.67,96.37,1576.83,79.88,0.914,0.7881,6.3475,2.0309,1.8949,9.2077,Noisy,Ok,Clean,Clean,Stable,92.726,73.39,110,Bearing_Degradation,1
6564,2020-01-09T15:02:27,1487.99,88126.5,565.854,7.134,16420.96,79.23,89.87,3.368,31.15,44.19,3110.17,98.64,1560.99,78.06,0.9523,0.7739,6.3308,1.9494,1.8371,9.2238,Noisy,Ok,Clean,Clean,Stable,88.127,69.74,110,Bearing_Degradation,1
6565,2020-01-09T15:04:21,1485.68,89964.29,580.852,7.184,16470.38,76.8,85.91,3.452,29.85,41.48,3237.39,96.57,1498.61,78.51,0.9419,0.7643,6.2895,2.0077,1.9328,9.036,Noisy,Ok,Clean,Clean,Stable,89.964,71.5,110,Bearing_Degradation,1
6566,2020-01-09T15:06:14,1502.67,89970.77,572.515,7.17,17539.23,78.33,90.93,3.381,29.84,41.97,3250.69,95.34,1587.69,82.46,0.9429,0.765,6.6033,1.9743,1.8713,9.7523,Noisy,Ok,Clean,Clean,Stable,89.971,78.12,110,Bearing_Degradation,1
6567,2020-01-09T15:08:08,1484.33,85933.12,552.545,7.168,15940.11,78.97,89.56,3.338,29.99,41.86,3250.03,96.46,1616.65,78.41,0.9958,0.7792,6.2398,1.9682,1.7718,9.2396,Noisy,Ok,Clean,Clean,Stable,85.933,69.28,110,Bearing_Degradation,1
6568,2020-01-09T15:10:01,1491.39,88687.41,571.466,7.169,17080.96,77.73,88.06,3.11,29.86,40.45,3023.19,101.71,1501.79,77.75,0.9158,0.7366,6.291,1.9749,1.8361,9.2332,Noisy,Ok,Clean,Clean,Stable,88.687,71.03,110,Bearing_Degradation,1
6569,2020-01-09T15:11:55,1489.37,90902.11,601.951,7.229,16912.76,77.16,89.94,3.257,30.78,43.24,3208.53,99.43,1533.76,80.17,0.9136,0.716,6.5048,1.9752,1.8974,9.4652,Noisy,Ok,Clean,Clean,Stable,90.902,74.07,110,Bearing_Degradation,1
6570,2020-01-09T15:13:49,1488.3,87983.37,562.99,7.149,15988.33,76.73,86.97,3.566,31.56,43.81,3151.78,94.39,1518.16,80.63,0.9871,0.7838,6.5388,1.7537,1.7952,8.9198,Noisy,Ok,Clean,Clean,Stable,87.983,70.51,110,Bearing_Degradation,1
6571,2020-01-09T15:15:42,1494.11,92537.94,600.43,7.306,17400.47,78.67,86.6,3.267,30.01,42.51,3150.27,96.0,1636.92,79.29,0.9122,0.7609,6.4569,2.074,1.8343,9.8228,Noisy,Ok,Clean,Clean,Stable,92.538,76.21,110,Bearing_Degradation,1
6572,2020-01-09T15:17:36,1484.91,85065.08,555.485,7.11,15839.87,80.63,87.54,3.284,29.27,39.96,3142.38,96.35,1433.55,78.2,0.9384,0.7864,6.4206,1.8745,1.9386,9.2718,Noisy,Ok,Clean,Clean,Stable,85.065,67.93,110,Bearing_Degradation,1
6573,2020-01-09T15:19:29,1487.05,89713.31,575.91,7.308,16067.59,77.7,85.91,3.191,30.62,44.39,3261.13,96.21,1587.37,79.73,0.9486,0.8036,6.257,2.0686,1.8583,9.7214,Noisy,Ok,Clean,Clean,Stable,89.713,71.57,110,Bearing_Degradation,1
6574,2020-01-09T15:21:23,1480.94,80882.66,517.216,7.175,15533.75,76.11,86.97,3.338,29.28,41.36,3166.27,97.82,1507.76,78.37,0.9295,0.7963,6.1574,1.9915,1.9408,9.3068,Noisy,Ok,Clean,Clean,Stable,80.883,64.81,110,Bearing_Degradation,1
6575,2020-01-09T15:23:16,1492.25,88725.46,561.386,7.11,16550.64,78.76,87.81,3.241,28.76,41.61,3233.57,93.15,1573.33,79.08,0.9039,0.814,6.3611,2.0127,1.8921,9.3453,Noisy,Ok,Clean,Clean,Stable,88.725,70.67,110,Bearing_Degradation,1
6576,2020-01-09T15:25:10,1484.31,89807.68,593.599,7.232,16720.88,78.94,89.31,3.432,28.9,41.77,3117.46,98.07,1536.7,78.09,0.9985,0.8405,6.4846,2.0515,1.9089,9.4725,Noisy,Ok,Clean,Clean,Stable,89.808,72.83,110,Bearing_Degradation,1
6577,2020-01-09T15:27:04,1484.42,88350.54,565.904,7.26,16373.72,79.55,89.02,3.542,31.22,44.15,3213.53,96.8,1492.12,79.97,0.9023,0.788,6.2329,1.9037,1.8322,9.3709,Noisy,Ok,Clean,Clean,Stable,88.351,70.01,110,Bearing_Degradation,1
6578,2020-01-09T15:28:57,1489.28,88146.96,555.785,7.146,16832.32,78.83,86.78,3.229,29.66,41.05,3293.99,96.15,1551.8,79.23,0.9201,0.7817,6.1704,1.9776,1.9995,9.621,Noisy,Ok,Clean,Clean,Stable,88.147,71.89,110,Bearing_Degradation,1
6579,2020-01-09T15:30:51,1492.53,83819.57,539.745,7.203,16382.33,79.24,87.64,3.184,30.7,42.61,3280.77,94.53,1503.44,77.78,0.9121,0.7895,6.1099,1.9565,1.8325,9.1957,Noisy,Ok,Clean,Clean,Stable,83.82,68.76,110,Bearing_Degradation,1
6580,2020-01-09T15:32:44,1488.74,50782.22,326.111,7.007,8076.64,75.69,78.59,3.536,29.59,38.95,3049.32,103.13,1485.7,69.63,0.8259,0.7127,4.7254,1.6028,1.6827,7.604,Noisy,Ok,Clean,Clean,Stable,50.782,28.67,110,Bearing_Degradation,1
6581,2020-01-09T15:34:38,1493.26,86291.68,556.13,7.196,16003.24,79.26,89.44,3.369,28.56,38.82,3019.48,99.91,1502.29,79.37,0.961,0.7987,6.2317,1.9281,1.8819,9.4059,Noisy,Ok,Clean,Clean,Stable,86.292,67.99,110,Bearing_Degradation,1
6582,2020-01-09T15:36:31,1484.62,88316.45,580.009,7.327,17521.26,79.06,90.89,3.213,29.04,39.25,3155.88,100.03,1482.46,78.61,0.9857,0.7879,6.543,1.9574,1.9378,9.651,Noisy,Ok,Clean,Clean,Stable,88.316,73.07,110,Bearing_Degradation,1
6583,2020-01-09T15:38:25,1472.44,86251.06,558.596,7.181,16606.57,79.29,88.99,3.376,29.51,40.84,3322.26,99.3,1463.34,78.3,0.9037,0.8241,6.4441,1.9913,2.0762,9.2435,Noisy,Ok,Clean,Clean,Stable,86.251,68.86,110,Bearing_Degradation,1
6584,2020-01-09T15:40:19,1485.76,88818.55,559.99,7.197,16642.68,77.19,89.02,3.049,29.52,42.09,3155.8,101.49,1553.27,78.87,0.9171,0.7177,6.2936,1.9555,1.8982,9.5054,Noisy,Ok,Clean,Clean,Stable,88.819,72.47,110,Bearing_Degradation,1
6585,2020-01-09T15:42:12,1481.36,89902.59,574.123,7.195,17048.72,79.53,89.47,3.292,30.39,42.2,3191.08,96.05,1523.66,79.79,0.94,0.7912,6.3332,2.0672,1.8277,9.1303,Noisy,Ok,Clean,Clean,Stable,89.903,72.61,110,Bearing_Degradation,1
6586,2020-01-09T15:44:06,1479.78,85626.65,552.206,7.251,16332.1,75.27,90.37,3.502,29.16,42.85,3177.97,91.26,1554.19,79.32,0.9532,0.7932,6.3635,1.8669,1.8201,9.4643,Noisy,Ok,Clean,Clean,Stable,85.627,68.4,110,Bearing_Degradation,1
6587,2020-01-09T15:45:59,1486.41,86255.63,550.978,7.115,15989.04,77.03,89.4,3.029,29.78,41.59,3206.59,99.08,1523.25,78.19,0.8856,0.7356,6.4325,2.0937,1.7674,8.8238,Noisy,Ok,Clean,Clean,Stable,86.256,68.13,110,Bearing_Degradation,1
6588,2020-01-09T15:47:53,1479.66,79646.9,519.478,7.092,15106.09,77.66,86.33,3.29,29.67,40.25,3204.74,95.77,1621.16,78.12,0.9169,0.7862,6.0356,2.1055,1.888,9.2661,Noisy,Ok,Clean,Clean,Stable,79.647,64.17,110,Bearing_Degradation,1
6589,2020-01-09T15:49:46,1487.42,84577.83,539.183,7.27,16521.61,77.56,90.94,3.302,30.52,42.21,3200.09,98.09,1512.47,77.35,0.9525,0.7945,6.4756,1.9542,1.9347,8.9859,Noisy,Ok,Clean,Clean,Stable,84.578,69.47,110,Bearing_Degradation,1
6590,2020-01-09T15:51:40,1492.18,86367.79,552.294,7.234,15981.95,78.62,89.97,3.132,29.61,42.11,3191.02,93.48,1455.02,79.13,0.9608,0.7234,6.3904,1.9581,1.8466,9.3711,Noisy,Ok,Clean,Clean,Stable,86.368,70.05,110,Bearing_Degradation,1
6591,2020-01-09T15:53:34,1479.39,91769.16,593.531,7.192,17165.0,79.37,88.02,3.18,29.21,43.44,3141.9,96.71,1602.32,78.88,1.007,0.8183,6.4067,1.8702,1.9908,9.5975,Noisy,Ok,Clean,Clean,Stable,91.769,73.35,110,Bearing_Degradation,1
6592,2020-01-09T15:55:27,1489.42,87312.81,551.454,7.212,16160.89,75.06,87.65,3.25,28.92,40.71,3328.06,95.79,1594.81,80.46,0.9506,0.7748,6.1702,1.8174,1.6799,9.4828,Noisy,Ok,Clean,Clean,Stable,87.313,69.59,110,Bearing_Degradation,1
6593,2020-01-09T15:57:21,1496.28,87630.12,545.371,7.139,16604.1,79.85,87.59,3.404,29.92,41.29,3081.76,91.95,1566.66,78.84,0.9694,0.7914,6.4913,1.9893,1.8414,9.3113,Noisy,Ok,Clean,Clean,Stable,87.63,69.35,110,Bearing_Degradation,1
6594,2020-01-09T15:59:14,1492.39,89261.08,574.11,7.235,16699.58,80.22,90.07,3.194,30.54,42.16,3199.7,95.5,1458.54,79.05,0.9857,0.7877,6.5155,2.0308,1.9153,9.5663,Noisy,Ok,Clean,Clean,Stable,89.261,71.41,110,Bearing_Degradation,1
6595,2020-01-09T16:01:08,1485.39,81798.73,518.502,7.194,13886.52,77.07,87.56,3.389,29.88,41.5,3157.3,96.81,1541.54,76.13,0.9476,0.7132,6.0271,1.864,1.8264,8.6938,Noisy,Ok,Clean,Clean,Stable,81.799,60.59,110,Bearing_Degradation,1
6596,2020-01-09T16:03:01,1489.22,90298.16,568.371,7.222,17094.8,77.37,91.67,3.07,30.4,42.92,3188.21,96.39,1508.74,78.9,0.9687,0.7693,6.3858,1.9832,1.8825,9.6032,Noisy,Ok,Clean,Clean,Stable,90.298,71.71,110,Bearing_Degradation,1
6597,2020-01-09T16:04:55,1485.74,86859.07,564.08,7.177,16469.74,78.69,88.04,3.343,29.18,40.58,3247.78,94.73,1489.98,77.47,0.9956,0.7072,6.2911,1.9367,1.9346,9.6268,Noisy,Ok,Clean,Clean,Stable,86.859,68.48,110,Bearing_Degradation,1
6598,2020-01-09T16:06:49,1491.04,89467.22,573.816,7.084,16309.92,76.91,86.97,3.41,29.54,41.41,3069.91,100.88,1597.29,77.58,0.9731,0.7939,6.4671,2.0185,1.8159,9.6257,Noisy,Ok,Clean,Clean,Stable,89.467,71.23,110,Bearing_Degradation,1
6599,2020-01-09T16:08:42,1478.96,90667.12,576.191,7.191,17253.33,78.81,86.74,3.137,28.6,40.42,3227.44,94.3,1625.06,79.62,0.9784,0.8094,6.3088,2.0699,1.7324,9.6937,Noisy,Ok,Clean,Clean,Stable,90.667,73.71,110,Bearing_Degradation,1
6600,2020-01-09T16:10:36,1495.58,86288.81,555.554,7.32,16543.72,76.26,88.13,3.188,29.46,40.57,3122.65,93.76,1563.65,79.36,0.9729,0.7891,6.1667,2.2079,1.9421,9.456,Noisy,Ok,Clean,Clean,Stable,86.289,70.08,110,Bearing_Degradation,1
6601,2020-01-09T16:12:29,1487.21,86583.95,558.129,7.199,16759.55,78.62,88.9,3.161,28.93,41.66,3114.99,95.2,1499.44,78.51,0.9521,0.75,6.1596,2.0724,1.9335,9.0858,Noisy,Ok,Clean,Clean,Stable,86.584,70.58,110,Bearing_Degradation,1
6602,2020-01-09T16:14:23,1484.1,55725.11,364.861,7.057,7816.69,72.77,81.2,3.123,29.83,38.85,2981.75,98.92,1394.89,70.57,0.8119,0.7282,5.0506,1.6507,1.7111,7.7707,Noisy,Ok,Clean,Clean,Stable,55.725,31.3,110,Bearing_Degradation,1
6603,2020-01-09T16:16:16,1481.77,85401.57,548.458,7.286,15383.71,76.86,86.3,3.544,28.46,39.63,3124.52,97.01,1506.73,77.12,0.9956,0.7859,6.3878,1.8912,1.9458,9.2163,Noisy,Ok,Clean,Clean,Stable,85.402,67.76,110,Bearing_Degradation,1
6604,2020-01-09T16:18:10,1490.77,81138.2,519.047,7.159,15620.95,77.85,86.46,3.151,28.75,40.62,3180.31,98.73,1521.05,78.57,0.949,0.7533,6.2184,1.9659,1.872,9.2211,Noisy,Ok,Clean,Clean,Stable,81.138,65.54,110,Bearing_Degradation,1
6605,2020-01-09T16:20:03,1492.22,88506.38,567.678,7.27,16621.34,80.62,89.39,3.247,30.15,42.89,3076.1,100.01,1517.06,78.58,0.9621,0.7792,6.2782,2.0956,1.9134,9.1553,Noisy,Ok,Clean,Clean,Stable,88.506,70.84,110,Bearing_Degradation,1
6606,2020-01-09T16:21:57,1486.39,89267.88,575.269,7.236,16381.14,79.19,91.38,3.274,30.28,42.41,3239.71,98.48,1523.42,80.8,0.991,0.7946,6.5703,2.0854,1.7253,9.4467,Noisy,Ok,Clean,Clean,Stable,89.268,70.62,110,Bearing_Degradation,1
6607,2020-01-09T16:23:51,1483.42,83020.39,527.495,7.17,15818.39,77.54,85.96,3.384,31.1,42.97,3163.11,98.25,1499.44,78.59,0.9408,0.7791,6.3164,1.8306,1.9805,9.2177,Noisy,Ok,Clean,Clean,Stable,83.02,64.84,110,Bearing_Degradation,1
6608,2020-01-09T16:25:44,1480.64,81053.1,525.323,7.297,15074.31,77.51,85.53,3.53,30.9,42.7,3190.56,98.16,1587.27,78.38,0.9611,0.779,6.5484,1.9877,1.9668,9.1053,Noisy,Ok,Clean,Clean,Stable,81.053,64.51,110,Bearing_Degradation,1
6609,2020-01-09T16:27:38,1491.17,80352.54,516.321,7.343,15276.27,76.67,81.85,3.395,27.98,40.0,3141.07,91.96,1555.65,76.43,0.9352,0.801,6.0855,1.8112,1.9447,9.3929,Noisy,Ok,Clean,Clean,Stable,80.353,62.8,110,Bearing_Degradation,1
6610,2020-01-09T16:29:31,1488.37,84351.99,556.654,7.085,15526.99,78.65,85.57,3.307,30.29,42.39,3106.7,96.58,1544.53,79.53,0.9653,0.8729,6.2999,1.88,1.8003,9.5164,Noisy,Ok,Clean,Clean,Stable,84.352,65.5,110,Bearing_Degradation,1
6611,2020-01-09T16:31:25,1489.32,75674.19,498.59,7.179,14259.49,78.47,85.75,3.145,28.1,39.8,3090.23,96.82,1526.84,76.25,0.9242,0.796,6.1131,1.8152,1.844,9.0228,Noisy,Ok,Clean,Clean,Stable,75.674,59.54,110,Bearing_Degradation,1
6612,2020-01-09T16:33:18,1481.1,83080.36,545.623,7.242,15866.2,78.81,88.26,3.453,29.12,39.95,3247.58,96.98,1583.62,78.68,0.9926,0.8165,6.3382,1.8584,1.7748,9.137,Noisy,Ok,Clean,Clean,Stable,83.08,66.97,110,Bearing_Degradation,1
6613,2020-01-09T16:35:12,1482.48,83857.68,536.494,7.149,15134.43,78.24,85.95,3.003,29.17,40.15,3118.27,98.14,1508.18,77.95,0.93,0.7754,6.1473,1.9373,1.8574,8.8812,Noisy,Ok,Clean,Clean,Stable,83.858,63.84,110,Bearing_Degradation,1
6614,2020-01-09T16:37:06,1487.5,83258.08,533.742,7.208,15331.18,78.08,86.21,3.454,29.11,39.21,3314.29,93.27,1489.82,78.47,1.0092,0.8136,6.1143,2.042,1.689,9.0976,Noisy,Ok,Clean,Clean,Stable,83.258,65.23,110,Bearing_Degradation,1
6615,2020-01-09T16:38:59,1480.0,86894.61,562.76,7.259,16575.02,78.53,86.27,3.179,29.2,41.16,3041.91,97.37,1526.93,77.93,0.9641,0.831,6.5394,2.1036,2.0136,9.4123,Noisy,Ok,Clean,Clean,Stable,86.895,70.43,110,Bearing_Degradation,1
6616,2020-01-09T16:40:53,1492.67,84586.11,540.274,7.323,15673.91,76.96,88.98,3.068,30.32,42.1,3224.76,98.88,1470.73,79.86,0.9981,0.8122,6.4041,2.1073,1.9877,9.046,Noisy,Ok,Clean,Clean,Stable,84.586,65.63,110,Bearing_Degradation,1
6617,2020-01-09T16:42:46,1503.4,84276.36,533.627,7.346,15870.64,80.69,85.68,3.644,27.94,39.16,3233.93,96.96,1551.1,77.37,0.9232,0.7765,6.3197,1.9472,2.0468,9.2892,Noisy,Ok,Clean,Clean,Stable,84.276,67.59,110,Bearing_Degradation,1
6618,2020-01-09T16:44:40,1488.85,82767.73,522.977,7.22,15524.69,77.29,84.84,3.1,28.73,37.99,3295.26,99.3,1581.47,78.46,0.9268,0.7973,6.1684,2.0285,1.9271,9.1478,Noisy,Ok,Clean,Clean,Stable,82.768,64.83,110,Bearing_Degradation,1
6619,2020-01-09T16:46:33,1486.42,83403.07,547.636,7.093,15416.18,76.4,88.64,3.4,30.71,41.01,3148.66,96.52,1506.62,76.79,0.9775,0.8681,6.2975,2.0683,1.9382,8.9761,Noisy,Ok,Clean,Clean,Stable,83.403,64.41,110,Bearing_Degradation,1
6620,2020-01-09T16:48:27,1493.18,83602.52,534.42,7.298,15411.1,81.52,84.8,3.446,29.33,40.16,3359.91,93.34,1552.56,76.0,0.9331,0.7858,6.1198,2.1173,1.7854,9.1526,Noisy,Ok,Clean,Clean,Stable,83.603,64.87,110,Bearing_Degradation,1
6621,2020-01-09T16:50:21,1471.07,82015.65,533.181,7.225,14977.17,79.21,88.39,3.597,31.3,41.99,3150.02,99.49,1419.9,76.73,0.9015,0.7234,6.2611,1.9749,1.834,8.8975,Noisy,Ok,Clean,Clean,Stable,82.016,62.89,110,Bearing_Degradation,1
6622,2020-01-09T16:52:14,1480.11,80471.05,528.952,7.099,14725.32,79.54,86.07,3.205,29.53,40.88,3136.96,98.61,1558.87,77.22,1.0053,0.7868,6.0656,1.951,1.8422,9.2124,Noisy,Ok,Clean,Clean,Stable,80.471,61.22,110,Bearing_Degradation,1
6623,2020-01-09T16:54:08,1484.77,81385.11,534.395,7.049,15094.07,78.68,86.86,3.154,28.52,39.73,3185.86,96.91,1497.18,78.21,0.9323,0.8126,6.3985,1.8859,1.8892,9.0522,Noisy,Ok,Clean,Clean,Stable,81.385,63.39,110,Bearing_Degradation,1
6624,2020-01-09T16:56:01,1490.05,80014.59,517.228,7.249,14360.62,78.11,86.23,3.306,30.09,41.44,3215.06,98.31,1576.24,77.82,0.9948,0.815,6.0958,1.9294,1.9045,8.9414,Noisy,Ok,Clean,Clean,Stable,80.015,60.42,110,Bearing_Degradation,1
6625,2020-01-09T16:57:55,1490.69,80352.21,519.156,7.138,14947.52,77.23,86.92,3.152,30.02,39.72,3205.38,91.27,1584.15,78.97,0.9409,0.8208,6.1092,1.9343,1.7564,8.9538,Noisy,Ok,Clean,Clean,Stable,80.352,62.09,110,Bearing_Degradation,1
6626,2020-01-09T16:59:48,1488.39,85820.06,554.059,7.116,15696.49,76.61,85.91,3.21,29.97,40.9,3129.07,91.1,1507.07,78.46,0.8856,0.794,6.3756,2.178,2.0092,9.2811,Noisy,Ok,Clean,Clean,Stable,85.82,67.31,110,Bearing_Degradation,1
6627,2020-01-09T17:01:42,1486.57,85149.23,549.117,7.291,15120.76,79.47,84.35,3.268,30.56,42.12,3062.92,99.68,1549.32,78.97,0.9047,0.8069,6.0982,1.8163,1.849,8.9493,Worn,Ok,Clean,Clean,Stable,85.149,64.38,110,Bearing_Degradation,1
6628,2020-01-09T17:03:36,1496.1,87356.95,546.242,7.124,16213.51,78.32,88.46,3.166,29.58,40.92,3208.45,98.22,1526.77,78.42,0.9673,0.8426,6.5372,1.9815,1.9066,9.2652,Worn,Ok,Clean,Clean,Stable,87.357,68.43,110,Bearing_Degradation,1
6629,2020-01-09T17:05:29,1487.84,89002.6,573.096,7.153,16393.84,79.66,89.97,2.991,29.82,41.6,3234.95,93.04,1522.19,78.66,0.9958,0.7423,6.5998,2.1272,2.0019,9.5675,Worn,Ok,Clean,Clean,Stable,89.003,69.45,110,Bearing_Degradation,1
6630,2020-01-09T17:07:23,1490.09,80817.26,523.356,7.155,14943.44,79.27,86.13,3.214,28.83,40.06,3138.79,99.45,1486.75,76.39,0.9462,0.7715,5.969,2.1189,1.7934,9.1452,Worn,Ok,Clean,Clean,Stable,80.817,62.1,110,Bearing_Degradation,1
6631,2020-01-09T17:09:16,1491.55,83190.14,544.038,7.201,14981.93,78.08,85.67,3.206,29.89,42.0,3297.39,99.47,1478.84,77.11,0.9362,0.8324,5.8742,2.0285,1.9545,9.1005,Worn,Ok,Clean,Clean,Stable,83.19,62.46,110,Bearing_Degradation,1
6632,2020-01-09T17:11:10,1490.96,84608.36,545.122,7.1,15961.0,76.55,85.72,3.215,29.23,39.33,3123.77,97.62,1553.62,77.71,0.9421,0.8132,6.2876,1.8793,1.8889,9.5926,Worn,Ok,Clean,Clean,Stable,84.608,66.86,110,Bearing_Degradation,1
6633,2020-01-09T17:13:03,1484.43,83782.95,536.826,7.255,15617.14,79.1,89.53,3.461,30.66,43.08,3197.19,97.15,1490.57,78.84,0.9905,0.7864,6.2534,2.0339,1.9107,9.3315,Worn,Ok,Clean,Clean,Stable,83.783,65.96,110,Bearing_Degradation,1
6634,2020-01-09T17:14:57,1486.56,85141.57,545.762,7.321,15267.85,77.45,86.33,3.184,28.88,41.69,3129.95,97.41,1513.6,77.79,0.992,0.7924,6.3208,2.0308,1.8825,9.0472,Worn,Ok,Clean,Clean,Stable,85.142,65.08,110,Bearing_Degradation,1
6635,2020-01-09T17:16:51,1484.09,77283.53,495.643,7.153,14425.37,78.81,87.26,3.587,28.38,41.19,3130.39,98.85,1531.87,77.83,0.9781,0.717,5.9552,2.0266,1.8858,9.205,Worn,Ok,Clean,Clean,Stable,77.284,60.44,110,Bearing_Degradation,1
6636,2020-01-09T17:18:44,1484.73,82524.55,527.849,7.253,15267.11,79.39,86.66,3.28,30.17,41.93,3219.36,96.07,1492.75,77.5,1.0346,0.7598,6.0507,2.0778,1.9031,9.7204,Worn,Ok,Clean,Clean,Stable,82.525,63.85,110,Bearing_Degradation,1
